ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,TOTAL_ELEM,TIPO
17077,AREA INFANTIL,84,PILAR,8,FUENCARRAL - EL PARDO,OPERATIVO,440171.62,4481074.17,ETRS89,40.47820008,-3.7058428,PLAZA,MONDARIZ,14,28029,"PLAZA PLAZA DE ARTEIJO Y MONDARIZ , ASCENDIEN",31050644,2005-05-11T00:00:00,8092,AE21,7,INFANTIL
17079,AREA INFANTIL,83,PENAGRANDE,8,FUENCARRAL - EL PARDO,OPERATIVO,437905.95,4481376.85,ETRS89,40.4807604,-3.73260031,CALLE,DOCTOR REINOSA,15,28035,"CALLE DOCTOR REINOSA , ASCENDIENTE 1: 083  P",31020689,2005-05-11T00:00:00,8095,AE21,7,INFANTIL
17081,AREA INFANTIL,84,PILAR,8,FUENCARRAL - EL PARDO,OPERATIVO,439543.299,4480364.592,ETRS89,40.47176244,-3.71318742,CALLE,CELANOVA,17,28029,"CALLE CELANOVA No 17-19 , ASCENDIENTE 1: 084",11046232,2004-09-13T00:00:00,8097,AE21,20,INFANTIL
17083,AREA INFANTIL,84,PILAR,8,FUENCARRAL - EL PARDO,OPERATIVO,439472.16,4480837.54,ETRS89,40.47601774,-3.71407169,CALLE,LA BANEZA,22,28029,"CALLE LA BANEZA FRENTE AL No 22, ASCENDIENTE 1: 084  BARRIO",11046547,2006-02-01T00:00:00,8100,AE21,11,INFANTIL
17085,AREA INFANTIL,84,PILAR,8,FUENCARRAL - EL PARDO,OPERATIVO,439648.21,4481139.811,ETRS89,40.47875352,-3.71202368,AVENIDA,BETANZOS,63,28029,"PARQUE LA VAGUADA AVD. DE BETANZOS No63, ASCENDIENTE 1: 084  BAR",11045928,2005-06-16T00:00:00,8102,AE21,24,INFANTIL
17087,AREA INFANTIL,84,PILAR,8,FUENCARRAL - EL PARDO,OPERATIVO,439629.73,4481218.19,ETRS89,40.47945825,-3.71224915,AVENIDA,BETANZOS,65,28029,"PARQUE LA VAGUADA CON AVD. DE BETANZOS No65 CV AVD. DE LA ILUSTRACION, ASCENDIENTE 1: 084  BAR",11045929,2006-04-20T00:00:00,8105,AE21,18,INFANTIL
17089,AREA INFANTIL,83,PENAGRANDE,8,FUENCARRAL - EL PARDO,OPERATIVO,438830.85,4481262.66,ETRS89,40.47980038,-3.72167793,CALLE,ISLA DE ONS,5,28035,"CALLE ISLAS CIES CON ISLA DE ONS (I), ASCENDIENTE 1: 083  PE",31010618,2006-03-10T00:00:00,8108,AE21,4,INFANTIL
17091,AREA INFANTIL,81,EL PARDO,8,FUENCARRAL - EL PARDO,OPERATIVO,433794.806,4487109.29,ETRS89,40.5320816,-3.78169973,CALLE,ALMENAS,60,28048,"CALLE ALMENAS 60 , ASCENDIENTE 1: 081  EL PA",11043317,2006-05-09T00:00:00,8112,AE21,7,INFANTIL
17093,AREA INFANTIL,88,EL GOLOSO,8,FUENCARRAL - EL PARDO,OPERATIVO,439824.986,4484048.309,ETRS89,40.50496709,-3.71021443,AVENIDA,MONASTERIO DE EL ESCORIAL,3,28049,"AVENIDA MONASTERIO DEL ESCORIAL CON SANTUARIO DE VALVERDE, ASCENDIENT",31045197,2005-07-19T00:00:00,8114,AE21,19,INFANTIL
17096,AREA INFANTIL,83,PENAGRANDE,8,FUENCARRAL - EL PARDO,OPERATIVO,437574.636,4480963.132,ETRS89,40.47700865,-3.73646819,CALLE,DOCTOR GUIU,29,28035,"CALLE CARDENAL HERRERA ORIA No389 , ASCENDIEN",20175504,17096-FECHA_INSTALACION-ausente,8117,AE21,10,INFANTIL
17100,AREA INFANTIL,83,PENAGRANDE,8,FUENCARRAL - EL PARDO,OPERATIVO,437612.886,4481511.69,ETRS89,40.48195311,-3.73607094,CALLE,ALFONSO RODRIGUEZ CASTELAO,2,28035,"CALLE ALFONSO RODRIGUEZ CASTELAO , ASCENDIENT",31002806,2006-04-18T00:00:00,8123,AE21,7,INFANTIL
17102,AREA INFANTIL,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,443827.531,4483887.395,ETRS89,40.50379817,-3.66296331,CALLE,CEBREIRO,9,28050,"CALLE PALAS DEL REY , ASCENDIENTE 1: 086  VA",31005945,2007-04-19T00:00:00,8125,AE21,9,INFANTIL
17104,AREA INFANTIL,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,442619.87,4483792.79,ETRS89,40.50286329,-3.67720696,CALLE,BURGUETE,26,28050,"CALLE CASTILLEJO DE JACA , ASCENDIENTE 1: 086",31010548,2007-02-06T00:00:00,8127,AE21,8,INFANTIL
17106,AREA INFANTIL,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,442721.936,4484488.166,ETRS89,40.50913456,-3.67606534,CALLE,FROMISTA,9,28050,"AVENIDA SANTO DOMINGO DE LA CALZADA , ASCEND",31045862,17106-FECHA_INSTALACION-ausente,8129,AE21,7,INFANTIL
17108,AREA INFANTIL,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,443092.37,4484526.34,ETRS89,40.50950394,-3.67169675,CALLE,PALAS DE REY,48,28050,"AVENIDA SANTO DOMINGO DE LA CALZADA ZONA 3 ,",31016101,17108-FECHA_INSTALACION-ausente,8131,AE21,9,INFANTIL
17110,AREA INFANTIL,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,442835.88,4483858.92,ETRS89,40.50347392,-3.67466372,CALLE,SAN JUAN DE ORTEGA,20,28050,"CALLE SAN JUAN DE ORTEGA , ASCENDIENTE 1: 086",31026541,17110-FECHA_INSTALACION-ausente,8133,AE21,9,INFANTIL
17112,AREA INFANTIL,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,442952.1,4483749.96,ETRS89,40.50250037,-3.67328234,AVENIDA,CAMINO DE SANTIAGO,25,28050,"AVENIDA CAMINO DE SANTIAGO , ASCENDIENTE 1:",31049645,2007-02-06T00:00:00,8135,AE21,8,INFANTIL
17114,AREA INFANTIL,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,443456.53,4484202.86,ETRS89,40.5066148,-3.66736985,CALLE,PALAS DE REY,30,28050,"CALLE PALAS DEL REY , ASCENDIENTE 1: 086  VA",31003256,2007-02-15T00:00:00,8137,AE21,8,INFANTIL
17116,AREA INFANTIL,88,EL GOLOSO,8,FUENCARRAL - EL PARDO,OPERATIVO,441088.57,4484209.88,ETRS89,40.50651327,-3.69531709,AVENIDA,MONASTERIO DE SILOS,69,28049,"AVENIDA MONASTERIO DE SILOS 44 , ASCENDIENTE",31012185,2005-07-18T00:00:00,8140,AE21,8,INFANTIL
17118,AREA INFANTIL,88,EL GOLOSO,8,FUENCARRAL - EL PARDO,OPERATIVO,441259.66,4484478.6,ETRS89,40.50894612,-3.69332283,AVENIDA,MONASTERIO DE SILOS,83,28049,"AVENIDA MONASTERIO DE SILOS 83 POST. , ASCEN",31013199,2005-07-18T00:00:00,8142,AE21,9,INFANTIL
17119,AREA INFANTIL,88,EL GOLOSO,8,FUENCARRAL - EL PARDO,OPERATIVO,441395.931,4484811.636,ETRS89,40.51195587,-3.69174534,AVENIDA,MONASTERIO DE EL ESCORIAL,123,28049,"CALLE COLEGIATA DE CERVATOS , ASCENDIENTE 1:",31045195,17119-FECHA_INSTALACION-ausente,8143,AE21,10,INFANTIL
17121,AREA INFANTIL,83,PENAGRANDE,8,FUENCARRAL - EL PARDO,OPERATIVO,438331.11,4481287.67,ETRS89,40.47998872,-3.72757588,CALLE,MARIO RECUERO,20,28035,"CALLE MARIO RECUERO 20 , ASCENDIENTE 1: 083 ",20062632,17121-FECHA_INSTALACION-ausente,8145,AE21,7,INFANTIL
17123,AREA INFANTIL,83,PENAGRANDE,8,FUENCARRAL - EL PARDO,OPERATIVO,438649.829,4480461.823,ETRS89,40.47257282,-3.723736,CALLE,JOAQUIN LORENZO,2,28035,"CALLE ISLA MALAITA , ASCENDIENTE 1: 083  PEN",11044367,2005-07-28T00:00:00,8147,AE21,10,INFANTIL
17125,AREA INFANTIL,83,PENAGRANDE,8,FUENCARRAL - EL PARDO,OPERATIVO,438626.11,4481177.02,ETRS89,40.4790138,-3.72408499,CALLE,ISLA DE YESO,5,28035,"CALLE ISLA DE YESO 5 , ASCENDIENTE 1: 083  P",11044939,17125-FECHA_INSTALACION-ausente,8149,AE21,12,INFANTIL
17127,AREA INFANTIL,83,PENAGRANDE,8,FUENCARRAL - EL PARDO,OPERATIVO,439223.2,4480716.97,ETRS89,40.47491343,-3.716997,CALLE,LA BANEZA,41,28035,"PARQUE CERRO PENABEL , ASCENDIENTE 1: 083 ",31013142,2007-10-04T00:00:00,8151,AE21,10,INFANTIL
17129,AREA INFANTIL,81,EL PARDO,8,FUENCARRAL - EL PARDO,OPERATIVO,433734.504,4486755.364,ETRS89,40.52888857,-3.78237459,PASEO,EL PARDO,27,28048,"PASEO EL PARDO , ASCENDIENTE 1: 081  EL PAR",31035872,2006-09-28T00:00:00,8153,AE21,13,INFANTIL
17131,AREA INFANTIL,83,PENAGRANDE,8,FUENCARRAL - EL PARDO,OPERATIVO,438391.305,4480595.371,ETRS89,40.47375673,-3.72679849,CALLE,JOAQUIN LORENZO,39,28035,"CALLE JOAQUIN LORENZO 36 , ASCENDIENTE 1: 083",11044602,17131-FECHA_INSTALACION-ausente,8157,AE21,8,INFANTIL
17133,AREA INFANTIL,85,LA PAZ,8,FUENCARRAL - EL PARDO,OPERATIVO,440338.954,4481550.96,ETRS89,40.48250722,-3.70391363,CALLE,SANTIAGO DE COMPOSTELA,44,28034,"CALLE SANTIAGO DE COMPOSTELA 46 , ASCENDIENTE",11045916,17133-FECHA_INSTALACION-ausente,8159,AE21,12,INFANTIL
17135,AREA INFANTIL,87,MIRASIERRA,8,FUENCARRAL - EL PARDO,OPERATIVO,439637.613,4482829.077,ETRS89,40.49397025,-3.71230956,CALLE,MORALZARZAL,61,28034,"CALLE MORALZARZAL 61B , ASCENDIENTE 1: 087  M",11050794,17135-FECHA_INSTALACION-ausente,8162,AE21,7,INFANTIL
17137,AREA INFANTIL,84,PILAR,8,FUENCARRAL - EL PARDO,OPERATIVO,439634.837,4481349.843,ETRS89,40.48064459,-3.71220143,PLAZA,VILLAFRANCA DE LOS BARROS,5,28034,"PLAZA VILLAFRANCA DE LOS BARROS JUNTO A PUENTE PARA EMT (2 AREAS), ASCENDIEN",20149750,2009-04-30T00:00:00,8164,AE21,7,INFANTIL
17139,AREA INFANTIL,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,441163.34,4483117.5,ETRS89,40.49667803,-3.69433319,CALLE,SAN CUGAT DEL VALLES,9,28034,"CALLE SAN CUGAT DEL VALLES 15 , ASCENDIENTE 1",20046445,2007-02-28T00:00:00,8166,AE21,7,INFANTIL
17141,AREA INFANTIL,85,LA PAZ,8,FUENCARRAL - EL PARDO,OPERATIVO,440836.7,4482206.54,ETRS89,40.48844855,-3.69810255,CALLE,SANGENJO,40,28034,"CALLE SANGENGO 40 , ASCENDIENTE 1: 085  LA P",20165671,17141-FECHA_INSTALACION-ausente,8168,AE21,6,INFANTIL
17142,AREA INFANTIL,81,EL PARDO,8,FUENCARRAL - EL PARDO,OPERATIVO,433306.236,4487423.385,ETRS89,40.53487184,-3.787501,CARRETERA,EL PARDO A COLMENAR VIEJO,2,28048,"CARRETERA COLMENAR VIEJO , ASCENDIENTE 1:",31023294,2009-04-30T00:00:00,8169,AE21,7,INFANTIL
17144,AREA INFANTIL,84,PILAR,8,FUENCARRAL - EL PARDO,OPERATIVO,440076.633,4480943.096,ETRS89,40.47701247,-3.70695097,PLAZA,PADRON,6,28029,"PLAZA PADRON, ASCENDIENTE 1: 083  PENAGR",20105263,17144-FECHA_INSTALACION-ausente,8171,AE21,9,INFANTIL
17146,AREA INFANTIL,82,FUENTELARREINA,8,FUENCARRAL - EL PARDO,OPERATIVO,437324.15,4481263.48,ETRS89,40.47969541,-3.73945277,CALLE,FRESNEDILLAS,12,28035,"CALLE FRESNEDILLAS , ASCENDIENTE 1: 082  FUE",20167454,2012-03-15T00:00:00,8174,AE21,6,INFANTIL
17148,AREA INFANTIL,95,VALDEMARIN,9,MONCLOA - ARAVACA,OPERATIVO,433186.2,4480275.81,ETRS89,40.47047565,-3.78816422,CALLE,CABELLERA DE BERENICE,43,28023,"CALLE LA SALLE , ASCENDIENTE 1: 095  VALDEMA",20181437,17148-FECHA_INSTALACION-ausente,9001,AE21,9,INFANTIL
17150,AREA INFANTIL,95,VALDEMARIN,9,MONCLOA - ARAVACA,OPERATIVO,433220.008,4479886.74,ETRS89,40.46697354,-3.78772449,AVENIDA,VALDEMARIN,109,28023,"CAMINO LA ZARZUELA , ASCENDIENTE 1: 095  VA",20166358,2006-11-21T00:00:00,9003,AE21,16,INFANTIL
17152,AREA INFANTIL,95,VALDEMARIN,9,MONCLOA - ARAVACA,OPERATIVO,435263.19,4479674.52,ETRS89,40.46522353,-3.7636039,CALLE,ARGENTONA,25,28023,"CALLE ARGENTONA , ASCENDIENTE 1: 095  VALDEM",20149183,2007-04-04T00:00:00,9005,AE21,6,INFANTIL
17154,AREA INFANTIL,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,438238.818,4475232.477,ETRS89,40.42543446,-3.72807568,CALLE,RIBERA DEL MANZANARES,75,28008,"CALLE RIBERA DEL MANZANARES 75 , ASCENDIENTE",11051604,2007-04-11T00:00:00,9007,AE21,12,INFANTIL
17156,AREA INFANTIL,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,438347.654,4475067.88,ETRS89,40.42395978,-3.72677679,CALLE,SAN POL DE MAR,1,28008,"CALLE SAN POL DE MAR 01 , ASCENDIENTE 1: 091",11051521,17156-FECHA_INSTALACION-ausente,9009,AE21,16,INFANTIL
17158,AREA INFANTIL,97,ARAVACA,17158-COD_DISTRITO-ausente,MONCLOA - ARAVACA,OPERATIVO,433510.043,4478937.087,ETRS89,40.45844211,-3.7842041,CALLE,PEREZ DE VICTORIA,2,28023,"TRAVESIA CAROLI 11 , ASCENDIENTE 1: 097  A",31050632,2006-02-20T00:00:00,9010,AE21,10,INFANTIL
16823,AREA INFANTIL,32,ADELFAS,3,RETIRO,OPERATIVO,442974.32,4472528.63,ETRS89,40.40141482,-3.67201234,CALLE,CATALINA SUAREZ,20,28007,"CALLE CATALINA SUAREZ 16-22 , ASCENDIENTE 1:",11011563,2006-12-17T00:00:00,3053,AE21,15,INFANTIL
16825,AREA INFANTIL,32,ADELFAS,3,RETIRO,OPERATIVO,443221.08,4472308.56,ETRS89,40.39944917,-3.66908498,CALLE,ARREGUI Y ARUEJ,6,28007,"CALLE ARREGUI Y ARRUEJ 5-11 , ASCENDIENTE 1:",20003090,2007-10-30T00:00:00,3055,AE21,21,INFANTIL
16827,AREA INFANTIL,32,ADELFAS,3,RETIRO,OPERATIVO,442801.54,4472332.47,ETRS89,40.39963585,-3.67403068,CALLE,JATIVA,13,28007,"CALLE HERMANOS RUIZ 7-13 C, ASCENDIENTE 1: 031",20152392,2010-02-22T00:00:00,3057,AE21,2,INFANTIL
16831,AREA INFANTIL,44,GUINDALERA,4,SALAMANCA,OPERATIVO,444005.65,4476679.06,ETRS89,40.43887416,-3.66022495,AVENIDA,BRASILIA,13,28028,"PARQUE BREOGAN , ASCENDIENTE 1: 044  GUINDA",11017861,2005-10-18T00:00:00,4002,AE21,7,INFANTIL
16833,AREA INFANTIL,45,LISTA,4,SALAMANCA,OPERATIVO,442639.57,4476362.831,ETRS89,40.43593231,-3.67630269,CALLE,FRANCISCO SILVELA,73,28028,"CALLE FRANCISCO SILVELA , ASCENDIENTE 1: 045",11018901,2005-11-17T00:00:00,4004,AE21,6,INFANTIL
16835,AREA INFANTIL,44,GUINDALERA,4,SALAMANCA,OPERATIVO,443967.94,4476962.91,ETRS89,40.44142869,-3.66069459,AVENIDA,BRASILIA,33,28028,"PARQUE BREOGAN , ASCENDIENTE 1: 044  GUINDA",31050981,16835-FECHA_INSTALACION-ausente,4006,AE21,8,INFANTIL
16840,AREA INFANTIL,44,GUINDALERA,4,SALAMANCA,OPERATIVO,443227.53,4475638.73,ETRS89,40.42944958,-3.66930617,CALLE,FRANCISCO SILVELA,4,28028,"PARQUE EVA DUARTE DE PERON , ASCENDIENTE 1:",31004602,2005-11-10T00:00:00,4011,AE21,13,INFANTIL
16842,AREA INFANTIL,44,GUINDALERA,4,SALAMANCA,OPERATIVO,443818.941,4476681.225,ETRS89,40.43888107,-3.66242647,AVENIDA,BONN,19,28028,"AVENIDA BONN 19 , ASCENDIENTE 1: 044  GUIND",11017858,2006-12-30T00:00:00,4013,AE21,21,INFANTIL
16844,AREA INFANTIL,44,GUINDALERA,4,SALAMANCA,OPERATIVO,443511.159,4476509.273,ETRS89,40.43731119,-3.66603998,CALLE,BOSTON,2,28028,"CALLE BOSTON 2 , ASCENDIENTE 1: 044  GUINDAL",11018039,2006-04-07T00:00:00,4015,AE21,13,INFANTIL
16846,AREA INFANTIL,44,GUINDALERA,4,SALAMANCA,OPERATIVO,443639.02,4476678.14,ETRS89,40.43884111,-3.6645475,CALLE,BOLONIA,5,28028,"CALLE BOLONIA 5 , ASCENDIENTE 1: 044  GUINDA",11017976,16846-FECHA_INSTALACION-ausente,4017,AE21,8,INFANTIL
16848,AREA INFANTIL,43,FUENTE DEL BERRO,4,SALAMANCA,OPERATIVO,443934.608,4475080.897,ETRS89,40.42447228,-3.66092158,CALLE,DOLORES ROMERO,53,28028,"PARQUE LA QUINTA FUENTE EL BERRO , ASCENDIEN",11016068,2005-09-20T00:00:00,4019,AE21,13,INFANTIL
16850,AREA INFANTIL,46,CASTELLANA,4,SALAMANCA,OPERATIVO,441680.274,4475656.102,ETRS89,40.42949904,-3.68754756,CALLE,SERRANO,66,28001,"CALLE SERRANO 66 , ASCENDIENTE 1: 046  LA CA",11019734,16850-FECHA_INSTALACION-ausente,4020,AE21,12,INFANTIL
17160,AREA INFANTIL,97,ARAVACA,9,MONCLOA - ARAVACA,OPERATIVO,433879.99,4479259.27,ETRS89,40.46137393,-3.77987477,PASEO,ERMITA,26,28023,"PASEO ERMITA 28 A , ASCENDIENTE 1: 097  ARA",20120311,17160-FECHA_INSTALACION-ausente,9013,AE21,10,INFANTIL
17162,AREA INFANTIL,97,ARAVACA,9,MONCLOA - ARAVACA,OPERATIVO,434378.92,4478070.71,ETRS89,40.45070661,-3.77386763,CALLE,ROSA LUXEMBURGO,30,28023,"CALLE ROSA DE LUXEMBURGO , ASCENDIENTE 1: 097",31005296,2005-02-03T00:00:00,9015,AE21,6,INFANTIL
17164,AREA INFANTIL,97,ARAVACA,9,MONCLOA - ARAVACA,OPERATIVO,434497.55,4477993.9,ETRS89,40.45002404,-3.77246082,CALLE,SEIS DE DICIEMBRE,20,28023,"CALLE SEIS DE DICIEMBRE , ASCENDIENTE 1: 097",31005385,17164-FECHA_INSTALACION-ausente,9018,AE21,6,INFANTIL
17167,AREA INFANTIL,97,ARAVACA,9,MONCLOA - ARAVACA,OPERATIVO,434744.84,4477908.34,ETRS89,40.44927275,-3.76953603,CALLE,BUHO,10,28023,"CALLE BUHO , ASCENDIENTE 1: 097  ARAVACA , A",20143064,2005-03-29T00:00:00,9020,AE21,3,INFANTIL
17169,AREA INFANTIL,97,ARAVACA,9,MONCLOA - ARAVACA,OPERATIVO,434118.11,4478359.26,ETRS89,40.45328532,-3.77697302,CALLE,VIRGEN DE LOS ROSALES,58,28023,"CALLE VIRGEN DE LOS ROSALES 58 , ASCENDIENTE",20125618,17169-FECHA_INSTALACION-ausente,9022,AE21,8,INFANTIL
17171,AREA INFANTIL,97,ARAVACA,9,MONCLOA - ARAVACA,OPERATIVO,433954.636,4478497.449,ETRS89,40.45451719,-3.77891515,CALLE,LA PINILLA,36,28023,"CALLE PINILLA , ASCENDIENTE 1: 097  ARAVACA",20142397,2007-01-12T00:00:00,9024,AE21,11,INFANTIL
17173,AREA INFANTIL,97,ARAVACA,9,MONCLOA - ARAVACA,OPERATIVO,433921.58,4478672.77,ETRS89,40.4560939,-3.77932321,CALLE,RIO SALOR,5,28023,"CALLE BOLA DEL MUNDO 38 , ASCENDIENTE 1: 097",20097270,2005-12-01T00:00:00,9026,AE21,9,INFANTIL
17175,AREA INFANTIL,97,ARAVACA,9,MONCLOA - ARAVACA,OPERATIVO,434039.698,4478097.045,ETRS89,40.450917,-3.77787045,CALLE,ROSA LUXEMBURGO,60,28023,"CALLE ROSA DE LUXEMBURGO 60 , ASCENDIENTE 1:",31005311,17175-FECHA_INSTALACION-ausente,9028,AE21,8,INFANTIL
17179,AREA INFANTIL,97,ARAVACA,9,MONCLOA - ARAVACA,OPERATIVO,433319.49,4478141.77,ETRS89,40.45126243,-3.78636781,CALLE,VALTRAVIESO,34,28023,"CALLE ARROYO DE POZUELO 115 , ASCENDIENTE 1:",20090130,2006-01-11T00:00:00,9032,AE21,6,INFANTIL
17181,AREA INFANTIL,97,ARAVACA,9,MONCLOA - ARAVACA,OPERATIVO,433202.212,4477957.735,ETRS89,40.44959518,-3.78773139,CALLE,PAVO REAL,6,28023,"CALLE CORONA AUSTRAL , ASCENDIENTE 1: 097  A",31025133,2004-09-13T00:00:00,9034,AE21,9,INFANTIL
17190,AREA INFANTIL,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,438263.176,4475501.628,ETRS89,40.42786089,-3.72781469,AVENIDA,VALLADOLID,31,28008,"PARQUE LA BOMBILLA , ASCENDIENTE 1: 091  CA",11052080,2005-12-29T00:00:00,9050,AE21,18,INFANTIL
17194,AREA INFANTIL,94,VALDEZARZA,9,MONCLOA - ARAVACA,OPERATIVO,439774.24,4479182.99,ETRS89,40.4611349,-3.71035113,CALLE,SANCHEZ PRECIADO,40,28039,"CALLE SANCHEZ PRECIADO 40 , ASCENDIENTE 1: 09",11055477,2006-01-16T00:00:00,9057,AE21,17,INFANTIL
17198,AREA INFANTIL,94,VALDEZARZA,9,MONCLOA - ARAVACA,OPERATIVO,439763.4,4479528.94,ETRS89,40.46425056,-3.71051181,CALLE,AZUAGA,50,28039,"CALLE SAN RESTITUTO 12 , ASCENDIENTE 1: 094 ",11055305,2006-01-16T00:00:00,9061,AE21,10,INFANTIL
17200,AREA INFANTIL,94,VALDEZARZA,9,MONCLOA - ARAVACA,OPERATIVO,439178.98,4479666.62,ETRS89,40.46544826,-3.71741794,CALLE,ARTAJONA,28,28039,CALLE ARTAJONA 28,11055051,2007-02-02T00:00:00,9063,AE21,17,INFANTIL
17202,AREA INFANTIL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,439215.65,4477685.72,ETRS89,40.44760623,-3.71679575,PLAZA,CIUDAD DE VIENA,11,28040,"PLAZA CIUDAD DE VIENA , ASCENDIENTE 1:",20102754,17202-FECHA_INSTALACION-ausente,9065,AE21,10,INFANTIL
17204,AREA INFANTIL,94,VALDEZARZA,9,MONCLOA - ARAVACA,OPERATIVO,438973.22,4480052.45,ETRS89,40.46890886,-3.71988192,CALLE,VALDERRODRIGO,46,28035,"CALLE VALDERREY 15 POST. , ASCENDIENTE 1: 094",11054493,17204-FECHA_INSTALACION-ausente,9067,AE21,8,INFANTIL
17206,AREA INFANTIL,94,VALDEZARZA,9,MONCLOA - ARAVACA,OPERATIVO,438855.95,4480231.024,ETRS89,40.4705089,-3.72128236,CALLE,VALDERROMAN,24,28035,"CALLE VALDERROMAN 26 POST. , ASCENDIENTE 1: 0",31050681,2006-02-02T00:00:00,9069,AE21,6,INFANTIL
17208,AREA INFANTIL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,439209.87,4477704.5,ETRS89,40.44777499,-3.71686571,PLAZA,CIUDAD DE VIENA,11,28040,"PLAZA CIUDAD DE VIENA , ASCENDIENTE 1: 093",20102754,17208-FECHA_INSTALACION-ausente,9071,AE21,10,INFANTIL
17210,AREA INFANTIL,94,VALDEZARZA,9,MONCLOA - ARAVACA,OPERATIVO,439425.692,4479473.455,ETRS89,40.46372618,-3.71448961,PLAZA,ALCIRA,19,28039,"PLAZA ALCIRA 19 , ASCENDIENTE 1: 094  VALD",11055072,2005-02-08T00:00:00,9074,AE21,7,INFANTIL
17213,AREA INFANTIL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,439503.739,4478598.488,ETRS89,40.45584983,-3.7134857,AVENIDA,DOCTOR FEDERICO RUBIO Y GALI,104,28040,"CALLE DOCTOR FEDERICO RUBIO Y GALI   104 , AS",11053462,2006-01-16T00:00:00,9078,AE21,10,INFANTIL
17215,AREA INFANTIL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,439419.383,4478295.677,ETRS89,40.45311584,-3.71445161,AVENIDA,DOCTOR FEDERICO RUBIO Y GALI,63,28040,"JARDINES DOCTOR FCO. RUBIO Y GALI , ASCENDI",31041696,2004-09-13T00:00:00,9080,AE21,8,INFANTIL
17217,AREA INFANTIL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,439456.405,4477834.799,ETRS89,40.44896677,-3.71397109,CALLE,ALMANSA,100,28040,"PARQUE ALMANSA , ASCENDIENTE 1: 093  CIUDAD",20077712,17217-FECHA_INSTALACION-ausente,9082,AE21,19,INFANTIL
17219,AREA INFANTIL,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,437949.89,4475540.95,ETRS89,40.42819181,-3.73151157,CALLE,RIBERA DEL MANZANARES,113,28008,"CALLE RIBERA DEL MANZANARES , ASCENDIENTE 1:",31012947,17219-FECHA_INSTALACION-ausente,9084,AE21,11,INFANTIL
17221,AREA INFANTIL,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,437928.76,4475399.92,ETRS89,40.42691978,-3.73174688,CALLE,FELIPE MORATILLA,7,28008,"CALLE FELIPE MORATILLA , ASCENDIENTE 1: 091 ",11051665,17221-FECHA_INSTALACION-ausente,9086,AE21,7,INFANTIL
17242,AREA INFANTIL,96,EL PLANTIO,9,MONCLOA - ARAVACA,OPERATIVO,430016.51,4480458.23,ETRS89,40.47185791,-3.82557176,CALLE,RAFAEL VILLA,43,28023,"CALLE RAFAEL VILLA 43 , ASCENDIENTE 1: 096 ",11056339,17242-FECHA_INSTALACION-ausente,9106,AE21,11,INFANTIL
17248,AREA INFANTIL,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,439321.17,4478436.46,ETRS89,40.4543769,-3.71562325,CALLE,VALLS FERRERA,5,28040,"CALLE VALLS FERRERA , ASCENDIENTE 1: 093  CI",11053418,2007-03-20T00:00:00,9114,AE21,16,INFANTIL
17252,AREA INFANTIL,97,ARAVACA,9,MONCLOA - ARAVACA,OPERATIVO,433720.33,4478800.54,ETRS89,40.45722886,-3.78170987,PLAZA,NUESTRA SENORA DEL BUEN CAMINO,11,28023,"PLAZA NUESTRA SENORA DEL BUEN CAMINO 11 , A",31013192,17252-FECHA_INSTALACION-ausente,9124,AE21,8,INFANTIL
17254,AREA INFANTIL,94,VALDEZARZA,9,MONCLOA - ARAVACA,OPERATIVO,439636.04,4479568.35,ETRS89,40.46459634,-3.71201771,CALLE,ARMENTEROS,34,28039,"CALLE SAN RESTITUTO 18-20 , ASCENDIENTE 1: 09",11055327,2007-09-28T00:00:00,9126,AE21,5,INFANTIL
